database,Subject,Identified_features,Original_Tags,Generated_Tags
shoppersstopsmartech,Weekend Blockbuster Deal! Flat 50% Off!,"weekend,deal,discount","cat_discount,cat_weekend","cat_discount,cat_weekend"
shoppersstopsmartech,Sunday Blockbuster Offer! Flat 50% Off!,"weekend,complimentary,deal,discount","cat_discount,cat_weekend","cat_discount,cat_weekend"
shoppersstopsmartech,Tuesday Blockbuster Deal! Flat 50% Off!,"deal,discount,weekday",cat_discount,cat_discount
shoppersstopsmartech,STOP! Your Search Ends Here!,you,cat_other,cat_other
shoppersstopsmartech,Weekend Treat! Flat 50% Off!,"weekend,discount","cat_discount,cat_weekend","cat_discount,cat_weekend"
shoppersstopsmartech,Terrific Tuesday Deals! Flat 50% Off!,"deal,discount,super,weekday",cat_discount,cat_discount
shoppersstopsmartech,Deals For a Fresh New Look!,"deal,new",cat_discount,cat_discount
shoppersstopsmartech,Flash Sale! Upto 50% Off on Puma Only For 4 Hours!,"brand,discount,sale","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,"Don t Miss These Must-haves, Upto 50% Off",discount,cat_discount,cat_discount
shoppersstopsmartech,Last Chance to Get 50% Off!,"discount,get",cat_discount,cat_discount
shoppersstopsmartech,Half-Off On Popular Brands!,"brand,discount,favorite","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Pick Out Your Favourites @ FLAT 50% OFF,"discount,you",cat_discount,cat_discount
shoppersstopsmartech,Get Upto 50% Off On Popular Brands!,"brand,discount,favorite,get","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,"Spectacular Sunday Offers, Shop Now!","weekend,deal","cat_discount,cat_weekend","cat_discount,cat_weekend"
shoppersstopsmartech,Flash Sale! Flat 55% Off Only For 4 Hours!,"discount,sale",cat_discount,cat_discount
shoppersstopsmartech,Upto 40% Off On Cosmetics! Shop Now,"discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,"Flat 50% Off, Only For 2 More Days!","extra,discount",cat_discount,cat_discount
shoppersstopsmartech,Slashed Prices On Top Brands! Valid Only Till Today!,"brand,discount,price","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,"Super Saver Deals Only For You, Flat 50% Off!","deal,discount,super,you",cat_discount,cat_discount
shoppersstopsmartech,Flash Sale! Min 50% Off Only For 4 Hours!,"discount,sale,min_max",cat_discount,cat_discount
shoppersstopsmartech,"Here’s 10% Off, Because We Missed You!","discount,we,you",cat_discount,cat_discount
shoppersstopsmartech,"Time For A Wardrobe Upgrade, Shop Now!",time,cat_other,cat_other
shoppersstopsmartech,"Your Guide To a Beauty Makeover, Shop Now","beauty,fashion,you",cat_ladies,cat_ladies
shoppersstopsmartech,"Hurry, Prices Slashed On Your Favourite Brands!","brand,discount,price,you","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Flash Sale! Flat 60% Off Only For 4 Hours!,"discount,sale",cat_discount,cat_discount
shoppersstopsmartech,Trendy Styles at Flat 30-50% Off!,"discount,style",cat_discount,cat_discount
shoppersstopsmartech,The Fun Has Just Begun! Stylish Deals Just For You!,"deal,happy,style,you",cat_discount,cat_discount
shoppersstopsmartech,Flash Sale! Varanga at Min. 50% off from 2-6 pm today!,"brand,discount,sale,min_max,time","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Flat 50% Off Only For 4 Hours!,discount,cat_discount,cat_discount
shoppersstopsmartech,We got a surprise for you this Women’s Day!,"get,ladies,special_day,surprise,we,you","cat_ladies,cat_special","cat_ladies,cat_special"
shoppersstopsmartech,In Vogue Styles To Upgrade Your Wardrobe!,"style,you",cat_other,cat_other
shoppersstopsmartech,"Hey You, Shopping on your mind?",you,cat_other,cat_other
shoppersstopsmartech,Flash Sale! Upto 70% Off On Homeware Only for 4 hours!,"discount,sale,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,Peek-A-Boo! We Got Super Deals For You!,"deal,get,super,we,you",cat_discount,cat_discount
shoppersstopsmartech,Weekend Special! Super Deals Inside!,"weekend,deal,super","cat_discount,cat_weekend","cat_discount,cat_weekend"
shoppersstopsmartech,Add Some Colors Of Joy In Your Wardrobe!,"color,happy,you",cat_other,cat_other
shoppersstopsmartech,Flash Sale! Flat 50% Off On Jack and Jones!,"brand,discount,sale","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Holi Special! Min. 40% Off On Your Favorite Brands!,"brand,discount,favorite,min_max,special_day,you","cat_discount,cat_brand,cat_special","cat_discount,cat_brand,cat_special"
shoppersstopsmartech,Flash Sale! Min. 50% Off Only For 4 Hours!,"discount,sale,min_max",cat_discount,cat_discount
shoppersstopsmartech,Sunday Blockbuster Deals! Upto 70% Off!,"weekend,deal,discount","cat_discount,cat_weekend","cat_discount,cat_weekend"
shoppersstopsmartech,Flash Sale! Flat 60% Off On Celio Only for 4 hours!,"brand,discount,sale","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Your Wallet Will Thank You This Month End!,"account,discount,you",cat_discount,cat_discount
shoppersstopsmartech,Flash Sale! Flat 50% Off Only for 4 Hours!,"discount,sale",cat_discount,cat_discount
shoppersstopsmartech,"It’s Not Month End, It’s New Beginnings!",new,cat_other,cat_other
shoppersstopsmartech,It’s 1st April and We are Not Fooling You!,"month,special_day,we,you",cat_special,cat_special
shoppersstopsmartech,Pay Day Treat! Up to 70% Off!,"discount,price",cat_discount,cat_discount
shoppersstopsmartech,We Welcome You Back With A Surprise!,"surprise,we,you",cat_other,cat_other
shoppersstopsmartech,This is what you need on your next vacation!,"want,you",cat_other,cat_other
shoppersstopsmartech,This Can Be Your Perfect Weekend Plan!,"weekend,you",cat_weekend,cat_weekend
shoppersstopsmartech,Need Some Monday Motivation?,"want,weekday",cat_other,cat_other
shoppersstopsmartech,This is all you need on your next vacation!,"want,you",cat_other,cat_other
shoppersstopsmartech,Flash Sale! Upto 70% Off Only for 4 Hours!,"discount,sale",cat_discount,cat_discount
shoppersstopsmartech,Summer Carnival! Upto 80% off on Your Favorite Items!,"discount,favorite,season,special_day,you","cat_discount,cat_seasonal,cat_special","cat_discount,cat_seasonal,cat_special"
shoppersstopsmartech,The BAG-A-LICIOUS Fest Is Here!,product_category,cat_productcategory,cat_productcategory
shoppersstopsmartech,"Big Brands, Bigger Deals! Upto 50% Off!","brand,deal,discount","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Gear Up! It’s A 50 Not Out!,,cat_other,cat_other
shoppersstopsmartech,Flash Sale! Flat 55% Off Only for 4 Hours!,"discount,sale",cat_discount,cat_discount
shoppersstopsmartech,It’s A Foot-A-Bulous Monday!,"product_category,weekday",cat_productcategory,cat_productcategory
shoppersstopsmartech,Flash Sale! Flat 60% Off Only for 4 Hours!,"discount,sale",cat_discount,cat_discount
shoppersstopsmartech,Contact Center - Working Hours on Election Day.,,cat_other,cat_other
shoppersstopsmartech,Best Of Ethnic Wear At Your Fingertips!,"product_category,you",cat_productcategory,cat_productcategory
shoppersstopsmartech,"Indian Wear @ Flat 55% Off, Only for 4 Hours!","discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,Join the moisture marathon for 42 hours of gifts!,product_category,cat_productcategory,cat_productcategory
shoppersstopsmartech,Flash Sale! Flat 30% + Extra 20% Off Only For 4 Hours!,"extra,discount,sale",cat_discount,cat_discount
shoppersstopsmartech,Brands in Focus! Upto 50% Off!,"brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Brands In Focus! Upto 50% Off!,"brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Get REWARDED Every Time You Shop With Us!,"get,time,we,you",cat_other,cat_other
shoppersstopsmartech,Flash Sale! Min 55% Off Only for 4 Hours!,"discount,sale,min_max",cat_discount,cat_discount
shoppersstopsmartech,"Flash Sale! Flat 50% Off, Only for 4 hours!","discount,sale",cat_discount,cat_discount
shoppersstopsmartech,For the irreplaceable person in your life! Your Mother! <3,"ladies,special_day,you","cat_ladies,cat_special","cat_ladies,cat_special"
shoppersstopsmartech,This Is The Right  Time !,time,cat_other,cat_other
shoppersstopsmartech,"The Watch Store! Big Discounts on Fossil, Guess and More!","extra,accumulate,discount","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,"Long time, no see! We welcome you back with a sweet treat!","time,we,you",cat_discount,cat_other
shoppersstopsmartech,Summer fun has begun! Pamper your Li’l one!,"happy,pamper,season,you",cat_seasonal,"cat_ladies,cat_seasonal"
shoppersstopsmartech,It’s time to get what we always deserved!,"get,time,we",cat_other,cat_other
shoppersstopsmartech,"Attention! Flat 40% off on Catwalk, Inc5 and Rawhide!","brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Flash Sale! Min. 50% Off On Ethnic Wear!,"discount,sale,product_category,min_max","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,It s a flat 25% off on MAC and we are not kidding!,"brand,discount,we","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Tee Happy Hours! 3 Tees at Rs.999 Only For 4 Hours!,"amount,budget,discount,happy,happy_hour,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,For Some Fun In The Sun! Dresses For Every Occasion!,"happy,product_category,season","cat_seasonal,cat_productcategory","cat_seasonal,cat_productcategory"
shoppersstopsmartech,"Iconic Brands, Iconic Styles! Upto 50% Off!","brand,discount,style","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,"Only For 4 Hours! Ethnicwear at Flat 50% Off, Hurry!","discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,Celio at Flat 50% Off! Only for Four Hours!,"brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,Weekend Blockbuster! Avail Flat 50% Off Only For 2 Days!,"weekend,discount","cat_discount,cat_weekend","cat_discount,cat_weekend"
shoppersstopsmartech,What Every Guy Wants.. Jockey Starting @ Rs. 199!,"amount,brand,budget,discount,start,men","cat_discount,cat_brand,cat_gents","cat_discount,cat_brand,cat_gents"
shoppersstopsmartech,Ramadan Mubarak! Get Flat 30% Off On Amazing Styles,"discount,get,style",cat_discount,cat_discount
shoppersstopsmartech,"Flat 60% Off On Westernwear! Hurry, Offer Ends at 6pm!","complimentary,deal,discount,product_category,time","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,"Only For 4 Hours! Allen Solly at Flat 50% Off, Hurry!","brand,discount","cat_discount,cat_brand","cat_discount,cat_brand"
shoppersstopsmartech,"Upto 50% Off On Trending Watches, Footwear and Perfumes!","discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
shoppersstopsmartech,"Give Your Home a Refreshing New Look, All Under Rs.999!","amount,budget,discount,new,enjoy,you",cat_discount,cat_discount
shoppersstopsmartech,Flat 50% Off Only For 4 Hours! Don’t Miss Out,discount,cat_discount,cat_discount
zivamecom,We Thought You d Like This!,"we,you",cat_other,cat_other
zivamecom,Here s A Chance To Prettify Your Wardrobe,you,cat_other,cat_other
zivamecom,"Hey, This Is Sort Of Urgent!",,cat_other,cat_other
zivamecom,We Know That You Don t Move On Sundays!,"weekend,know,we,you",cat_weekend,cat_weekend
zivamecom,Delivered: Something Special For You!,you,cat_other,cat_other
zivamecom,"TBH, This Is Kind Of A Big Deal!",deal,cat_discount,cat_discount
zivamecom,"Better Late Than Never, Right?",,cat_other,cat_other
zivamecom,3 Types Of Bras Every Woman Should Own!,"product_category,ladies","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
zivamecom,It s Getting Really Hot In Here!,,cat_other,cat_other
zivamecom,Going... Going... Gone!,,cat_other,cat_other
zivamecom,You ll Be Glad You Opened This!,you,cat_other,cat_other
zivamecom,What Does Your June Horoscope Say? ðŸ”®,"month,you",cat_other,cat_other
zivamecom,Everyone Is Going Crazy!,,cat_other,cat_other
zivamecom,Four Hours Is All You ve Got!,"get,you",cat_other,cat_other
zivamecom,Zivame s Problem-Solving Styles @ Min. 40% Off,"discount,min_max,style",cat_discount,cat_discount
zivamecom,Quicker. Faster. Hurry.,,cat_other,cat_other
zivamecom,It s A Shopaholic s Dreamland!,,cat_other,cat_other
zivamecom,Three Looks You Need To Try This Weekend!,"weekend,want,you",cat_weekend,cat_weekend
zivamecom,Take 2 Styles Home But Pay For Just 1! ðŸ˜Š,"get,price,style",cat_discount,cat_discount
zivamecom,Too Many Reasons To Shop Today!,,cat_other,cat_other
zivamecom,You re Not Alone!,you,cat_other,cat_other
zivamecom,How Fast Can You Run?,"question,you",cat_other,cat_other
zivamecom,Can It Get Better Than 2 Styles @ Just Rs.750?,"amount,budget,get,style",cat_discount,cat_discount
zivamecom,1 T-shirt Bra + 1 Push Up Bra + 1 Bralette = Rs.1099,"amount,budget,discount,product_category,ladies","cat_discount,cat_ladies,cat_productcategory","cat_discount,cat_ladies,cat_productcategory"
zivamecom,Here s One For The Procrastinators!,,cat_other,cat_other
zivamecom,Your Mother Deserves These!,"ladies,special_day,you","cat_ladies,cat_special","cat_ladies,cat_special"
zivamecom,Allow Us To Make Your Day MUCH Better!,"get,we,you",cat_other,cat_other
zivamecom,Bestsellers @ 40-70% Off and Everyone Is Going Crazy!,discount,cat_discount,cat_discount
zivamecom,India s Largest Lingerie Sale,"sale,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
zivamecom,"""Phew"" Is Better Than ""Oh Snap""!",,cat_other,cat_other
zivamecom,The BIGGEST SURPRISE Awaits You!,"surprise,you",cat_other,cat_other
zivamecom,Your Day Just Got 25% Better!,"discount,get,you",cat_discount,cat_discount
zivamecom,Is It A Bird? Is It A Plane?,,cat_other,cat_other
zivamecom,Styles In This Sale Are Running Out Faster Than Tickets To Infinity War!,"sale,style,ticket",cat_discount,cat_discount
zivamecom,You Can Get 2 @ Rs. 750!,"amount,budget,get,you",cat_discount,cat_discount
zivamecom,New Styles For The New Month!,"new,style",cat_other,cat_other
zivamecom,The Countdown Begins! 3 @ Rs.1099 Is Ending!,"amount,budget,discount",cat_discount,cat_discount
zivamecom,Here s Why We re Calling It The Three-Times-Sexy Sale!,"sale,we",cat_discount,cat_discount
zivamecom,"Hey, BFF! Get 3 Styles @ Rs.1099 Today!","amount,budget,discount,get,ladies,style",cat_discount,cat_discount
zivamecom,This Is Kind Of A Big Deal!,deal,cat_discount,cat_discount
zivamecom,Fun To The Power Of Two! Get 2 Styles @ Rs.750 Today!,"amount,budget,discount,get,happy,style",cat_discount,cat_discount
zivamecom,This Is Not An April Fool s Prank!,"month,special_day",cat_special,cat_special
zivamecom,Most loved styles,"love,style",cat_other,cat_other
zivamecom,All ðŸ‘™ That You â_x009d_¤ï¸_x008f_under Rs.499,"amount,budget,discount,you",cat_discount,cat_discount
zivamecom,Awe inspiring colors under Rs. 499,"amount,budget,color,discount,surprise",cat_discount,cat_discount
zivamecom,Awe inspiring colors under Rs.499,"amount,budget,color,discount,surprise",cat_discount,cat_discount
zivamecom,All that you can buy for under Rs.499,"amount,budget,discount,you",cat_discount,cat_discount
zivamecom,Everything You Love Is Under Rs.499 Today,"amount,budget,discount,love,you",cat_discount,cat_discount
zivamecom,Hand-picked For You! 💖,you,cat_other,cat_other
zivamecom,"Open This Mail, Read and Switch Tabs!",,cat_other,cat_other
zivamecom,"Ready Or Not, Here We Go!",we,cat_other,cat_other
zivamecom,You Should Probably Sit Down For This!,you,cat_other,cat_other
zivamecom,We Have A Great Excuse For A Wardrobe Revamp!,"get,super,we",cat_other,cat_other
zivamecom,"More Offers, More Styles and More Colours!","extra,color,deal,style",cat_discount,cat_discount
zivamecom,It s Getting Hot In Here!,,cat_other,cat_other
zivamecom,You re Gonna Jump Around In Joy!,"happy,you",cat_other,cat_other
zivamecom,We Can Help A Little Today...,we,cat_other,cat_other
zivamecom,These Styles Have Just Been Waiting For You!,"get,style,you",cat_other,cat_other
zivamecom,Luxe Looks For Less!,discount,cat_discount,cat_discount
zivamecom,Shop Without Feeling That Pinch In Your Pocket!,"budget,you",cat_other,cat_other
zivamecom,We re Trying To Extend It But We Can t!,we,cat_other,cat_other
zivamecom,Just Go For It!,,cat_other,cat_other
zivamecom,Everything s Twice As Nice!,,cat_other,cat_other
zivamecom,Retail Therapy On Your Mind?,you,cat_other,cat_other
zivamecom,Official Notice: Something Special For You,you,cat_other,cat_other
zivamecom,Check The Time Now!,time,cat_other,cat_other
zivamecom,See What Others Picked!,,cat_other,cat_other
